"","logFC","logCPM","PValue","FDR"
"YDR430C",-0.0779711732227464,6.57426442738269,0.612276091723823,0.670771641312694
"YBL047C",0.0281431691586322,8.93930665630228,0.613228963354962,0.671691184037637
"YPL239W",-0.098856258701442,5.66345595470449,0.614835852476364,0.673326622080815
"YJL217W",-0.0460425866191474,7.56153273631519,0.615421824359176,0.67384362226744
"YGL166W",0.07074061144163,6.32025543549834,0.616849083299068,0.675281410893725
"YNL035C",0.0973472045840042,5.49835363119095,0.617271533787344,0.675618880025844
"YDR514C",0.118443839419497,5.03432089615713,0.618392637415,0.676720775954237
"YGR174W-A",0.786351642214084,1.85894982529108,0.619131166217973,0.677403681677468
"YNR056C",-0.162196150240118,4.23207030748145,0.620890258188369,0.679202746847954
"YDL154W",-0.275312933847456,3.35589680767117,0.623415592868905,0.681839198337396
"YER087W",0.0932131688561134,5.57480934546769,0.624704183911386,0.683122279838047
"YOR243C",-0.0536830197372133,6.87112202759438,0.625223637454141,0.683452445482834
"YBR295W",-0.0818117057113901,5.9653038687951,0.625237128172821,0.683452445482834
"YLR015W",0.130837086833708,4.85226276548009,0.625892254706496,0.684042200055105
"YDR439W",0.135502166547524,4.77926099401373,0.627214579921915,0.685360788439145
"YLR035C-A",-0.144212284799943,6.90400483816691,0.62752901326191,0.685577764304048
"YOR344C",-0.0907376068718712,5.39657475818596,0.627828158200448,0.68577796050804
"YAR064W",0.370422158093554,2.5110389431647,0.628991742831793,0.686922137751148
"YPR200C",0.360368228674078,2.60618287265219,0.629287091323234,0.687117866646904
"YDR165W",-0.108524199879853,5.45325410505791,0.62940665649281,0.687121621119549
"YGL033W",1.0488068533085,1.13917415599153,0.630524041834309,0.688039148474986
"YMR182W-A",1.0487414274274,1.1391733196795,0.630535364268857,0.688039148474986
"YIR021W-A",1.04891590208316,1.1391720682129,0.630595961159346,0.688039148474986
"YMR227C",0.0839249370150242,5.91847142529567,0.630823587737484,0.688160613687812
"YNR077C",1.04898416964113,1.13917256893149,0.631489686476428,0.688760271867469
"YNL163C",0.0817651434106594,6.19827135874111,0.632101175878177,0.689300158066932
"YCL017C",-0.0528239686728749,7.04554336788881,0.632336336731094,0.689429538315438
"YOR027W",0.0300540697077842,8.49365789215599,0.632716024408701,0.689716417911991
"YDR119W",-0.0656966374348147,6.31921375496864,0.634846170632892,0.691910994959444
"YMR266W",0.0470450624710576,7.37059660154484,0.637052616485404,0.694076936207276
"YDR493W",0.176508221004412,4.21128398160837,0.637068081889761,0.694076936207276
"YHR200W",0.0292543284128817,8.40892741899333,0.639889705735296,0.697022715175947
"YHR097C",-0.0437199969321762,7.5811737743961,0.641176516962413,0.69829586800416
"YGR017W",0.067986329702018,6.436972946897,0.643561855982849,0.70076472246053
"YOR090C",0.06795888935415,6.48361997981222,0.644071163824959,0.701190262438322
"YKL071W",0.239823680615654,3.28035889245193,0.644549508182186,0.701581942589035
"YGL019W",0.0422066787595132,7.46354613586973,0.644965621118679,0.701905753201991
"YNL218W",0.108125056825138,5.10662569244182,0.645503934372316,0.702362408915225
"YOR284W",0.163088029008489,4.26087154496756,0.645627504897167,0.702367704812749
"YAL064W-B",0.594655714800889,1.95850731626318,0.646800680284431,0.703514636993195
"YNL049C",0.0683873780864716,6.2110591560735,0.646949168262088,0.703546816505564
"YKL137W",0.125856953028307,4.51905397873906,0.649388188363652,0.705883874179973
"YDR034C-D",0.147639026396612,5.74432580979732,0.649417086984717,0.705883874179973
"YER180C-A",-0.291761719980734,2.69585662893115,0.649545713455287,0.705883874179973
"YDL054C",0.0710446634296104,6.17014194289201,0.649596185758136,0.705883874179973
"YBR239C",-0.116423862442526,4.75955241940121,0.649694706571596,0.705883874179973
"YNL058C",-0.0777788297867122,6.3834807016605,0.650019106558945,0.70610667404246
"YOR294W",0.0831270984746272,5.590469382511,0.651493645677124,0.707578542854542
"YNR016C",-0.0207687232559916,9.52787149898835,0.654465612517775,0.710675909206767
"YER054C",0.0742433847285855,6.02851608087047,0.655426667672392,0.711588916076613
"YEL029C",0.169933313994896,4.37331690920669,0.655611021022744,0.711658486771524
"YGR251W",0.144773430199013,4.22140665458491,0.656223841752332,0.712193043222404
"YPR187W",0.0471041299047831,7.16087948804524,0.656741822482256,0.712624493604898
"YHR042W",-0.0225887701625414,9.04328144707357,0.656876905804746,0.712640383506909
"YBR072W",0.139327568948398,4.52714356616273,0.659912421609859,0.715802346226496
"YIL069C",-0.025049121952401,8.73797396379704,0.660392276281008,0.716191550358271
"YHR212W-A",0.447338983520692,2.05164880969587,0.660891643632638,0.716601769355749
"YGL125W",-0.0583011570978334,6.75471453171308,0.661928673750163,0.71759471648584
"YER163C",0.0585243711521883,6.59996177872228,0.663204160937619,0.718845763009323
"YHR109W",0.190581090586924,3.65144232833992,0.664162825448555,0.719753010655513
"YMR215W",0.0521610414859901,6.91834179011295,0.664429259664497,0.719909893688853
"YGR108W",-0.101954593710899,5.13969508841795,0.664728222583654,0.720101957712831
"YBR030W",-0.107518557614498,5.05221927495989,0.66657266653523,0.721967868916155
"YMR177W",0.0873858506617045,5.21127566254038,0.666773105645488,0.722052793942963
"YCR046C",0.0568482355649584,6.47117421007203,0.666977286003827,0.722141738569926
"YJL160C",0.106007787756061,4.79963377973176,0.667614937409069,0.722699887422149
"YMR129W",0.0583449849437084,6.52892738383185,0.668379793294127,0.723395507027867
"YER039C-A",0.285464255698274,2.90956130426603,0.669203038722105,0.724154056349432
"YAL021C",0.0473483547913397,7.02980565917364,0.669975653868209,0.724857550546388
"YAR066W",0.34415112140323,2.00590010937409,0.673702919064917,0.728756887039691
"YOL159C-A",-0.255613664696492,2.77990928261157,0.677025015955492,0.732216600147806
"YHR209W",0.0719887975245037,5.97012262061295,0.67748900236213,0.732584507853934
"YBR284W",0.157443348220569,4.17040346851282,0.678125554358506,0.733138846179294
"YBR267W",-0.119353115449032,4.48674631956851,0.678317006467996,0.733211861028705
"YPR040W",0.0682356915686268,6.04843533577839,0.679456753724037,0.734309700782672
"YKL138C-A",0.102035653914226,4.75881343862946,0.687062425962291,0.742393786416887
"YDR352W",0.0855484212348189,5.55911853349942,0.687276123301843,0.74248910381176
"YPL181W",0.0469277230737299,7.04117931222859,0.688640553696738,0.743827337755312
"YLL035W",-0.170803940690846,3.79354451061018,0.690103937982778,0.745271947626227
"YMR159C",0.239473213754182,3.09597968861383,0.691656686999514,0.746812521346008
"YIL131C",-0.128833080147375,4.5440258612192,0.691792245960627,0.746822608894185
"YDR221W",0.0617291204415713,6.02860757273842,0.693184107411963,0.748188683611197
"YCR063W",0.239451982604441,3.09597340703547,0.694983249210077,0.749993778146275
"YFL002W-B",-1.16551831143117,1.1393880665519,0.695819875796347,0.750486001656395
"YGR161W-A",-1.16551831143117,1.1393880665519,0.695819875796347,0.750486001656395
"YHR213W-B",-0.674982876198783,1.22180865656173,0.695819875796347,0.750486001656395
"YGR213C",0.114238654878777,4.39136577644929,0.69746328613186,0.752121425923495
"YBR289W",-0.0626212258583694,6.01518783353356,0.698719489235336,0.753338778754644
"YJR094W-A",0.0202894630951807,8.98459128970953,0.699923967086272,0.754499929540803
"YOR304C-A",0.15675226347889,3.87172320202761,0.700797519225202,0.755303992942717
"YMR225C",-0.0803447392430806,5.52394248518651,0.702167807511155,0.756643037159626
"YLL032C",0.116627248659775,4.68807685528094,0.704374036956435,0.758882224448511
"YNL190W",0.0288344787912599,7.99353273104971,0.704674783146479,0.758949373848414
"YDR496C",0.0845460572432076,5.70590818166249,0.704692895035184,0.758949373848414
"YDR325W",0.0871968455530438,5.13890233926013,0.705058148487525,0.759204561346803
"YBR045C",0.188036220284194,3.60613066647753,0.706258127173823,0.760358322141105
"YGR249W",0.0640156302842526,5.9062072872929,0.706831921006941,0.760837634454806
"YNR002C",0.0699428982925594,5.52714164102298,0.707274956918049,0.761176049487831
"YGL179C",0.0749890057621673,5.5189774911135,0.709214297436448,0.76312438587588
"YNR033W",-0.0454618261469867,6.69258996423264,0.709579167540826,0.763378169879831
"YER060W-A",0.14641165899031,4.00571509336293,0.710250174778937,0.763961149639515
"YML129C",0.0469449652917473,6.51072236574826,0.718095373858681,0.772259237935626
"YEL026W",0.0305864814109245,7.82744039991104,0.719917790657798,0.77407842400912
"YAL012W",-0.0188640111358948,9.36453553520263,0.720263765938128,0.774184491912757
"YPL256C",-0.0656380130073868,6.02103136970412,0.720278118637777,0.774184491912757
"YLR008C",-0.103564523044961,4.85307422474617,0.722014537688821,0.775909919997231
"YER027C",-0.0422700176919278,6.77345027015258,0.723094720169029,0.776929627608525
"YPL263C",-0.0537895487625751,6.11565255218529,0.723228542032728,0.776932331737047
"YPR088C",-0.0303837642465609,7.95424808711328,0.724665913179493,0.778335125845537
"YCR083W",-0.074682098813799,5.44021728222175,0.725556680097578,0.779150431240902
"YLR347C",-0.0637422770625368,6.46607418473989,0.726662328932267,0.780196153201275
"YEL055C",-0.0551693939920316,6.28836964819497,0.727619371147286,0.781081970079552
"YOR358W",-0.0500819326516235,6.1529057800235,0.728396493094403,0.781774360536837
"YCR034W",0.0420406126957192,7.20338337867272,0.731112548320926,0.78454714334692
"YBR197C",-0.0969676587146486,4.95304117999728,0.731494142221204,0.784814295471054
"YCR012W",-0.00371574311575533,13.6009499185962,0.731681210406787,0.784872683462103
"YKL088W",0.0441288453211723,6.78930535628344,0.731920385657827,0.784986935279565
"YNL335W",-0.257195666208494,3.07440698636784,0.733016009454724,0.786019523005365
"YPR037C",0.0414772092994568,7.04550449223803,0.733284819017573,0.786128870534895
"YAL035W",-0.0191879318938717,8.75643706000435,0.73338370210455,0.786128870534895
"YOR145C",-0.0589378038299795,5.97112659108773,0.734046825980802,0.786697168869481
"YCL001W-A",0.748947937800856,1.37362759810187,0.73437161457237,0.786902724271045
"YNR044W",0.0726478781724835,5.55122146469086,0.735150375206881,0.787573742804785
"YNL281W",-0.0540960977703501,6.4382104524704,0.735264045167083,0.787573742804785
"YER106W",-0.692996341217418,1.37383912365536,0.736142803639676,0.788372302106057
"YLR196W",-0.0446407273206908,6.938137685861,0.737009452405521,0.789157605842104
"YPL055C",0.0424121291232918,6.72194623362708,0.740281258677412,0.792517497303102
"YCL021W-A",0.300141182521335,2.57518991071852,0.740772316239132,0.792899745873181
"YPL190C",0.0296675549570776,7.42951136406479,0.744263709912201,0.796492742186741
"YHR131C",-0.0484351434558827,6.4806961358464,0.745616887875609,0.797796586900539
"YNL110C",0.0782504194256119,5.13361836502703,0.748305470670889,0.800528560831613
"YLR403W",-0.0537006407374551,5.99765988391717,0.74853940879638,0.800634071194537
"YNL280C",-0.0322609005428114,7.21976179941206,0.749871643648969,0.801914063884141
"YBR169C",0.040451930410723,6.63063481239951,0.750404516516428,0.802338909329185
"YBL027W",-0.00892048484356362,10.6564870819976,0.750644575209784,0.802450578413061
"YDL079C",-0.0395229177853005,6.71051698148659,0.751045770312786,0.802734433334674
"YNL092W",0.099393442821754,4.38246013641384,0.752571716635241,0.804220127746203
"YDR533C",0.0993326968231627,4.83281056088184,0.752709110018434,0.804221705304997
"YMR063W",0.131026284450191,3.52735902681636,0.753591408717749,0.805019022455844
"YLR315W",0.145438078667136,3.70979213598423,0.754953634015179,0.80632863762957
"YNR008W",0.055616001896634,6.16762982295461,0.757579383773295,0.808987044538275
"YOR323C",-0.0264978638577593,7.79560957600067,0.758351884823879,0.809665843107703
"YLR218C",0.0496018612910362,6.33900947578333,0.758837789689476,0.810038463213536
"YBR097W",0.0671327912323569,5.17043409874746,0.760307640673308,0.811461094852807
"YJR005C-A",0.612364472754652,1.57524913471879,0.760452293016248,0.811469110509853
"YMR084W",-0.127763863097836,3.636953804815,0.761986529904261,0.812959664162191
"YKL014C",0.0512818716032496,6.13616118812934,0.762473719392083,0.813332792075529
"YEL048C",0.237499919773862,2.63661062362706,0.7638467708101,0.814650566489431
"YIL145C",0.040600425601921,6.7825917635774,0.764692741268549,0.815405829894757
"YNR059W",0.0539078104918688,5.90005553612741,0.766776717500801,0.817480691432836
"YJL125C",0.0819684477392394,4.46942589138751,0.767153475126521,0.81773502293706
"YHR057C",-0.0360530797143865,7.21726399412507,0.767354002508961,0.817801446838171
"YLR418C",-0.0490045848103016,5.82031056644231,0.768104456258288,0.818287183053277
"YKL150W",0.0242629758764205,7.88091637548599,0.768107980663481,0.818287183053277
"YGL202W",0.0181060938573658,8.69407724842433,0.768224658080269,0.818287183053277
"YGL001C",0.026759883093511,7.40994547609253,0.769243492198251,0.819224935805804
"YHR058C",-0.0693074991664408,5.3142473309427,0.770771619740371,0.820704638114769
"YNL224C",0.0501752396917507,5.87161760186565,0.771360842484421,0.821184257823016
"YBL055C",-0.0417187252010609,6.23210067009803,0.771672037849057,0.821367772612497
"YLR083C",0.0312267063505885,7.08885493153239,0.772507738224921,0.822109404150514
"YLL010C",0.0389088939571182,6.43080398468124,0.774186634336965,0.823747943782022
"YHR088W",-0.0866136539229248,4.56774557758125,0.774416980515902,0.823844889196798
"YNL254C",0.154223698957838,3.83291542127194,0.776422837153586,0.825771108604689
"YIL071C",0.0666680691826441,5.03453941858074,0.776506751441016,0.825771108604689
"YKL055C",-0.196812251847331,2.80684007682279,0.777962400032348,0.827102867814948
"YLR466W",-0.0302566317643072,8.10448775890045,0.77803862806456,0.827102867814948
"YLR159C-A",-0.144737679246148,2.95881265742357,0.781301531616766,0.830021429948621
"YLR154C-H",-0.144737417951392,2.95881265742357,0.781342945893507,0.830021429948621
"YLR157C-C",-0.144737406906628,2.95881265742357,0.781344696536565,0.830021429948621
"YLR156C-A",-0.144737403926045,2.95881265742357,0.781345168973097,0.830021429948621
"YNL119W",-0.126042200013869,4.20184442188117,0.782684560569707,0.831295017930525
"YER049W",0.0447044330658755,6.47549896551134,0.785332526047808,0.83395774526649
"YGR128C",0.0715139510039066,4.85246150144813,0.785676822488638,0.834173651294683
"YNL034W",0.389278315092544,1.69557392101408,0.785970394407956,0.834335633963379
"YDR246W-A",-0.194295432750148,2.93459737201487,0.787495388207217,0.835804522335803
"YIR006C",-0.0176818929122037,8.49071782868879,0.788802246174043,0.837041407928948
"YJR041C",-0.0674359608959112,4.83994448182575,0.791584093478369,0.839842761540526
"YJR103W",-0.0205583148846767,7.80134133095291,0.795484644956394,0.843829803550911
"YLL048C",-0.0233843690820782,7.52190233878355,0.796575886471766,0.844835906121785
"YDL131W",0.0245818306460347,7.88327371019704,0.797220181309508,0.845367708388595
"YER076C",-0.0575335899223293,5.36948873020485,0.797402184724134,0.845409196741212
"YOR301W",-0.0437935257806688,5.69593248762524,0.79764784011389,0.845518142234663
"YDR083W",0.0877188224971083,4.51915722228141,0.798547577892056,0.84632026121929
"YLR131C",-0.0399021984639724,6.16588470610164,0.800710135035727,0.848460220094269
"YBR135W",0.0487849403541201,5.75191713986521,0.802557184775171,0.850265149922057
"YKR026C",-0.0390671609757575,6.41851118770649,0.802743884747458,0.850297497757056
"YDR316W-B",0.230956295017839,1.8066397856912,0.802891270586094,0.850297497757056
"YNL019C",0.143674906624518,3.66628076263342,0.803018830060238,0.850297497757056
"YPL026C",0.0345776981550122,6.25851192711709,0.803374133170447,0.850521514755687
"YBL093C",0.0349713599331183,6.53118348691716,0.803940821914464,0.850969202731285
"YBR176W",0.0980023891219861,4.50276659275129,0.805854650535985,0.852842419463678
"YOL147C",0.0565482615145944,5.72736581678177,0.807471665696495,0.85440090234731
"YMR009W",-0.0427863667955479,6.07176132503364,0.811476209345294,0.858484664883981
"YJL089W",0.362667241463408,1.85905257676852,0.81245788706199,0.859369559840149
"YOR192C",0.159581469617294,3.05165503933289,0.813109157025228,0.859904715302641
"YLR096W",0.0327918373753526,6.61556203079975,0.815353613049633,0.862051072116625
"YNL096C",-0.022624815032514,7.86772948719163,0.815430091370078,0.862051072116625
"YMR258C",0.0344064157710792,6.3299362896132,0.816493835657864,0.863021440798068
"YBR271W",0.0842955740129201,4.37352058322435,0.81746182835294,0.863739212112031
"YNR071C",0.115943009322967,3.37360238723238,0.817611752457142,0.863739212112031
"YOR163W",0.043257998390237,6.29695451617045,0.817811762833766,0.863739212112031
"YNL240C",0.0449975584907993,5.86846058378522,0.817843704675653,0.863739212112031
"YHR172W",0.093595794702584,4.56724007748087,0.817902789498684,0.863739212112031
"YHR040W",-0.0533451719620302,5.22197200330581,0.818693080903395,0.864419514579833
"YDR321W",-0.0275069737243777,7.14765454511113,0.820851793187598,0.866544167759325
"YAR028W",0.0536249870641276,5.44812640289632,0.821235267872007,0.86679434177643
"YDR394W",0.0146024755484623,8.4617740689424,0.823362764407485,0.868799690610786
"YOR186W",0.343912762631846,2.00588890774476,0.823587225649803,0.868799690610786
"YMR158W",0.064562939365135,4.95241516898761,0.823593997621483,0.868799690610786
"YJR002W",-0.0344166355642476,6.40968853667255,0.823722539179738,0.868799690610786
"YPL076W",-0.0615730575155153,4.5195842833588,0.824215110145139,0.86916428564049
"YKL155C",0.0576067314894328,5.32764520950417,0.824603205748797,0.869418597365579
"YLR380W",0.0322533082574796,6.45023082120112,0.826741742039729,0.871518063005359
"YEL016C",-0.0417816632814005,5.41395094525949,0.829300247637573,0.874059416685344
"YCR052W",-0.0228190568795648,7.24202671353,0.830552543133004,0.875223401196436
"YOR156C",-0.0686936465113804,4.69586859555957,0.830968965828695,0.875506298220867
"YAR029W",0.234506078550131,2.09610601981985,0.831355953080889,0.875758086946701
"YKR092C",-0.0448202200403445,5.84001145404246,0.831596631469037,0.875841825955056
"YOR098C",0.0372272671446874,6.57103988883114,0.831731488937208,0.875841825955056
"YMR199W",-0.0326808955374181,6.35135273983802,0.831881086189957,0.875843485228822
"YDL171C",-0.0156804936826442,8.3521083053917,0.832347544960202,0.87617869125236
"YDR280W",0.0326843475054397,6.40904699300423,0.835690599633093,0.879541315906975
